X,Y,a,b,c,y0,psi_0
687.8551765131,110.2037214481,,,,,
689.0673031673,111.13645775,,,,,
690.2788058898,112.0768558046,,,,,
691.4898094866,113.0210290867,,,,,
692.7004101489,113.9649448661,,,,,
693.9106734059,114.9044353467,,,,,
695.1206219382,115.8352031318,,,,,
696.3302315304,116.7528358344,,,,,
697.5394965328,117.6528750231,,,,,
698.7484018183,118.5308133998,,,,,
699.9569260489,119.3821168894,,,,,
701.1650523971,120.2022518687,,,,,
702.3727608864,120.9866991702,,,,,
702.4727608864,,,,,,
702.5727608864,,,,,,
702.6727608864,,,,,,
702.7727608864,,,,,,
702.8727608864,,,,,,
702.9727608864,,,,,,
703.0727608864,,,,,,
703.1727608864,,,,,,
703.2727608864,,,,,,
703.3727608864,,,,,,
703.4727608864,,,,,,
703.5727608864,,,,,,
703.6727608864,,,,,,
703.7727608864,,,,,,
703.8727608864,,,,,,
703.9727608864,,,,,,
704.0727608864,,,,,,
704.1727608864,,,,,,
704.2727608864,,,,,,
704.3727608864,,,,,,
704.4727608864,,,,,,
704.5727608864,,,,,,
704.6727608864,,,,,,
704.7727608864,,,,,,
704.8727608864,,,,,,
704.9727608864,,,,,,
705.0727608864,,,,,,
705.1727608864,,,,,,
705.2727608864,,,,,,
705.3727608864,,,,,,
705.4727608864,,,,,,
705.5727608864,,,,,,
705.6727608864,,,,,,
705.7727608864,,,,,,
705.8727608864,,,,,,
705.9727608864,,,,,,
706.0727608864,,,,,,
706.1727608864,,,,,,
706.2727608864,,,,,,
706.3727608864,,,,,,
706.4727608864,,,,,,
706.5727608864,,,,,,
706.6727608864,,,,,,
706.7727608864,,,,,,
706.8727608864,,,,,,
706.9727608864,,,,,,
707.0727608864,,,,,,
707.1727608864,,,,,,
707.2727608864,,,,,,
707.3727608864,,,,,,
707.4727608864,,,,,,
707.5727608864,,,,,,
707.6727608864,,,,,,
707.7727608864,,,,,,
707.8727608864,,,,,,
707.9727608864,,,,,,
708.0727608864,,,,,,
708.1727608864,,,,,,
708.2727608864,,,,,,
708.3727608864,,,,,,
708.4727608864,,,,,,
708.5727608864,,,,,,
708.6727608864,,,,,,
708.7727608864,,,,,,
708.8727608864,,,,,,
708.9727608864,,,,,,
709.0727608864,,,,,,
709.1727608864,,,,,,
709.2727608864,,,,,,
709.3727608864,,,,,,
709.4727608864,,,,,,
709.5727608864,,,,,,
709.6727608864,,,,,,
709.7727608864,,,,,,
709.8727608864,,,,,,
709.9727608864,,,,,,
710.0727608864,,,,,,
710.1727608864,,,,,,
710.2727608864,,,,,,
710.3727608864,,,,,,
710.4727608864,,,,,,
710.5727608864,,,,,,
710.6727608864,,,,,,
710.7727608864,,,,,,
710.8727608864,,,,,,
710.9727608864,,,,,,
711.0727608864,,,,,,
711.1727608864,,,,,,
711.2727608864,,,,,,
711.3727608864,,,,,,
711.4727608864,,,,,,
711.5727608864,,,,,,
711.6727608864,,,,,,
711.7727608864,,,,,,
711.8727608864,,,,,,
711.9727608864,,,,,,
712.0727608864,,,,,,
712.1727608864,,,,,,
712.2727608864,,,,,,
712.3727608864,,,,,,
712.4727608864,,,,,,
712.5727608864,,,,,,
712.6727608864,,,,,,
712.7727608864,,,,,,
712.8727608864,,,,,,
712.9727608864,,,,,,
713.0727608864,,,,,,
713.1727608864,,,,,,
713.2727608864,,,,,,
713.3727608864,,,,,,
713.4727608864,,,,,,
713.5727608864,,,,,,
713.6727608864,,,,,,
713.7727608864,,,,,,
713.8727608864,,,,,,
713.9727608864,,,,,,
714.0727608864,,,,,,
714.1727608864,,,,,,
714.2727608864,,,,,,
714.3727608864,,,,,,
714.4727608864,,,,,,
714.5727608864,,,,,,
714.6727608864,,,,,,
714.7727608864,,,,,,
714.8727608864,,,,,,
714.9727608864,,,,,,
715.0727608864,,,,,,
715.1727608864,,,,,,
715.2727608864,,,,,,
715.3727608864,,,,,,
715.4727608864,,,,,,
715.5727608864,,,,,,
715.6727608864,,,,,,
715.7727608864,,,,,,
715.8727608864,,,,,,
715.9727608864,,,,,,
716.0727608864,,,,,,
716.1727608864,,,,,,
716.2727608864,,,,,,
716.3727608864,,,,,,
716.4727608864,,,,,,
716.5727608864,,,,,,
716.6727608864,,,,,,
716.7727608864,,,,,,
716.8727608864,,,,,,
716.9727608864,,,,,,
717.0727608864,,,,,,
717.1727608864,,,,,,
717.2727608864,,,,,,
717.3727608864,,,,,,
717.4727608864,,,,,,
717.5727608864,,,,,,
717.6727608864,,,,,,
717.7727608864,,,,,,
717.8727608864,,,,,,
717.9727608864,,,,,,
718.0727608864,,,,,,
718.1727608864,,,,,,
718.2727608864,,,,,,
718.3727608864,,,,,,
718.4727608864,,,,,,
718.5727608864,,,,,,
718.6727608864,,,,,,
718.7727608864,,,,,,
718.8727608864,,,,,,
718.9727608864,,,,,,
719.0727608864,,,,,,
719.1727608864,,,,,,
719.2727608864,,,,,,
719.3727608864,,,,,,
719.4727608864,,,,,,
719.5727608864,,,,,,
719.6727608864,,,,,,
719.7727608864,,,,,,
719.8727608864,,,,,,
719.9727608864,,,,,,
720.0727608864,,,,,,
720.1727608864,,,,,,
720.2727608864,,,,,,
720.3727608864,,,,,,
720.4727608864,,,,,,
720.5727608864,,,,,,
720.6727608864,,,,,,
720.7727608864,,,,,,
720.8727608864,,,,,,
720.9727608864,,,,,,
721.0727608864,,,,,,
721.1727608864,,,,,,
721.2727608864,,,,,,
721.3727608864,,,,,,
721.4727608864,,,,,,
721.5727608864,,,,,,
721.6727608864,,,,,,
721.7727608864,,,,,,
721.8727608864,,,,,,
721.9727608864,,,,,,
722.0727608864,,,,,,
722.1727608864,,,,,,
722.2727608864,,,,,,
722.3727608864,,,,,,
722.4727608864,,,,,,
722.5727608864,,,,,,
722.6727608864,,,,,,
722.7727608864,,,,,,
722.8727608864,,,,,,
722.9727608864,,,,,,
723.0727608864,,,,,,
723.1727608864,,,,,,
723.2727608864,,,,,,
723.3727608864,,,,,,
723.4727608864,,,,,,
723.5727608864,,,,,,
723.6727608864,,,,,,
723.7727608864,,,,,,
723.8727608864,,,,,,
723.9727608864,,,,,,
724.0727608864,,,,,,
724.1727608864,,,,,,
724.2727608864,,,,,,
724.3727608864,,,,,,
724.4727608864,,,,,,
724.5727608864,,,,,,
724.6727608864,,,,,,
724.7727608864,,,,,,
724.8727608864,,,,,,
724.9727608864,,,,,,
725.0727608864,,,,,,
725.1727608864,,,,,,
725.2727608864,,,,,,
725.3727608864,,,,,,
725.4727608864,,,,,,
725.5727608864,,,,,,
725.6727608864,,,,,,
725.7727608864,,,,,,
725.8727608864,,,,,,
725.9727608864,,,,,,
726.0727608864,,,,,,
726.1727608864,,,,,,
726.2727608864,,,,,,
726.3727608864,,,,,,
726.4727608864,,,,,,
726.5727608864,,,,,,
726.6727608864,,,,,,
726.7727608864,,,,,,
726.8727608864,,,,,,
726.9727608864,,,,,,
727.0727608864,,,,,,
727.1727608864,,,,,,
727.2727608864,,,,,,
727.3727608864,,,,,,
727.4727608864,,,,,,
727.5727608864,,,,,,
727.6727608864,,,,,,
727.7727608864,,,,,,
727.8727608864,,,,,,
727.9727608864,,,,,,
728.0727608864,,,,,,
728.1727608864,,,,,,
728.2727608864,,,,,,
728.3727608864,,,,,,
728.4727608864,,,,,,
728.5727608864,,,,,,
728.6727608864,,,,,,
728.7727608864,,,,,,
728.8727608864,,,,,,
728.9727608864,,,,,,
729.0727608864,,,,,,
729.1727608864,,,,,,
729.2727608864,,,,,,
729.3727608864,,,,,,
729.4727608864,,,,,,
729.5727608864,,,,,,
729.6727608864,,,,,,
729.7727608864,,,,,,
729.8727608864,,,,,,
729.9727608864,,,,,,
730.0727608864,,,,,,
730.1727608864,,,,,,
730.2727608864,,,,,,
730.3727608864,,,,,,
730.4727608864,,,,,,
730.5727608864,,,,,,
730.6727608864,,,,,,
730.7727608864,,,,,,
730.8727608864,,,,,,
730.9727608864,,,,,,
731.0727608864,,,,,,
731.1727608864,,,,,,
731.2727608864,,,,,,
731.3727608864,,,,,,
731.4727608864,,,,,,
731.5727608864,,,,,,
731.6727608864,,,,,,
731.7727608864,,,,,,
731.8727608864,,,,,,
731.9727608864,,,,,,
732.0727608864,,,,,,
732.1727608864,,,,,,
732.2727608864,,,,,,
732.3727608864,,,,,,
732.4727608864,,,,,,
732.5727608864,,,,,,
732.6727608864,,,,,,
732.7727608864,,,,,,
732.8727608864,,,,,,
732.9727608864,,,,,,
733.0727608864,,,,,,
733.1727608864,,,,,,
733.2727608864,,,,,,
733.3727608864,,,,,,
733.4727608864,,,,,,
733.5727608864,,,,,,
733.6727608864,,,,,,
733.7727608864,,,,,,
733.8727608864,,,,,,
733.9727608864,,,,,,
734.0727608864,,,,,,
734.1727608864,,,,,,
734.2727608864,,,,,,
734.3727608864,,,,,,
734.4727608864,,,,,,
734.5727608864,,,,,,
734.6727608864,,,,,,
734.7727608864,,,,,,
734.8727608864,,,,,,
734.9727608864,,,,,,
735.0727608864,,,,,,
735.1727608864,,,,,,
735.2727608864,,,,,,
735.3727608864,,,,,,
735.4727608864,,,,,,
735.5727608864,,,,,,
735.6727608864,,,,,,
735.7727608864,,,,,,
735.8727608864,,,,,,
735.9727608864,,,,,,
736.0727608864,,,,,,
736.1727608864,,,,,,
736.2727608864,,,,,,
736.3727608864,,,,,,
736.4727608864,,,,,,
736.5727608864,,,,,,
736.6727608864,,,,,,
736.7727608864,,,,,,
736.8727608864,,,,,,
736.9727608864,,,,,,
737.0727608864,,,,,,
737.1727608864,,,,,,
737.2727608864,,,,,,
737.3727608864,,,,,,
737.4727608864,,,,,,
737.5727608864,,,,,,
737.6727608864,,,,,,
737.7727608864,,,,,,
737.8727608864,,,,,,
737.9727608864,,,,,,
738.0727608864,,,,,,
738.1727608864,,,,,,
738.2727608864,,,,,,
738.3727608864,,,,,,
738.4727608864,,,,,,
738.5727608864,,,,,,
738.6727608864,,,,,,
738.7727608864,,,,,,
738.8727608864,,,,,,
738.9727608864,,,,,,
739.0727608864,,,,,,
739.1727608864,,,,,,
739.2727608864,,,,,,
739.3727608864,,,,,,
739.4727608864,,,,,,
739.5727608864,,,,,,
739.6727608864,,,,,,
739.7727608864,,,,,,
739.8727608864,,,,,,
739.9727608864,,,,,,
740.0727608864,,,,,,
740.1727608864,,,,,,
740.2727608864,,,,,,
740.3727608864,,,,,,
740.4727608864,,,,,,
740.5727608864,,,,,,
740.6727608864,,,,,,
740.7727608864,,,,,,
740.8727608864,,,,,,
740.9727608864,,,,,,
741.0727608864,,,,,,
741.1727608864,,,,,,
741.2727608864,,,,,,
741.3727608864,,,,,,
741.4727608864,,,,,,
741.5727608864,,,,,,
741.6727608864,,,,,,
741.7727608864,,,,,,
741.8727608864,,,,,,
741.9727608864,,,,,,
742.0727608864,,,,,,
742.1727608864,,,,,,
742.2727608864,,,,,,
742.3727608864,,,,,,
742.4727608864,,,,,,
742.5727608864,,,,,,
742.6727608864,,,,,,
742.7727608864,,,,,,
742.8727608864,,,,,,
742.9727608864,,,,,,
743.0727608864,,,,,,
743.1727608864,,,,,,
743.2727608864,,,,,,
743.3727608864,,,,,,
743.4727608864,,,,,,
743.5727608864,,,,,,
743.6727608864,,,,,,
743.7727608864,,,,,,
743.8727608864,,,,,,
743.9727608864,,,,,,
744.0727608864,,,,,,
744.1727608864,,,,,,
744.2727608864,,,,,,
744.3727608864,,,,,,
744.4727608864,,,,,,
744.5727608864,,,,,,
744.6727608864,,,,,,
744.7727608864,,,,,,
744.8727608864,,,,,,
744.9727608864,,,,,,
745.0727608864,,,,,,
745.1727608864,,,,,,
745.2727608864,,,,,,
745.3727608864,,,,,,
745.4727608864,,,,,,
745.5727608864,,,,,,
745.6727608864,,,,,,
745.7727608864,,,,,,
745.8727608864,,,,,,
745.9727608864,,,,,,
746.0727608864,,,,,,
746.1727608864,,,,,,
746.2727608864,,,,,,
746.3727608864,,,,,,
746.4727608864,,,,,,
746.5727608864,,,,,,
746.6727608864,,,,,,
746.7727608864,,,,,,
746.8727608864,,,,,,
746.9727608864,,,,,,
747.0727608864,,,,,,
747.1727608864,,,,,,
747.2727608864,,,,,,
747.3727608864,,,,,,
747.4727608864,,,,,,
747.5727608864,,,,,,
747.6727608864,,,,,,
747.7727608864,,,,,,
747.8727608864,,,,,,
747.9727608864,,,,,,
748.0727608864,,,,,,
748.1727608864,,,,,,
748.2727608864,,,,,,
748.3727608864,,,,,,
748.4727608864,,,,,,
748.5727608864,,,,,,
748.6727608864,,,,,,
748.7727608864,,,,,,
748.8727608864,,,,,,
748.9727608864,,,,,,
749.0727608864,,,,,,
749.1727608864,,,,,,
749.2727608864,,,,,,
749.3727608864,,,,,,
749.4727608864,,,,,,
749.5727608864,,,,,,
749.6727608864,,,,,,
749.7727608864,,,,,,
749.8727608864,,,,,,
749.9727608864,,,,,,
750.0727608864,,,,,,
750.1727608864,,,,,,
750.2727608864,,,,,,
750.3727608864,,,,,,
750.4727608864,,,,,,
750.5727608864,,,,,,
750.6727608864,,,,,,
750.7727608864,,,,,,
750.8727608864,,,,,,
750.9727608864,,,,,,
751.0727608864,,,,,,
751.1727608864,,,,,,
751.2727608864,,,,,,
751.3727608864,,,,,,
751.4727608864,,,,,,
751.5727608864,,,,,,
751.6727608864,,,,,,
751.7727608864,,,,,,
751.8727608864,,,,,,
751.9727608864,,,,,,
752.0727608864,,,,,,
752.1727608864,,,,,,
752.2727608864,,,,,,
752.3727608864,,,,,,
752.4727608864,,,,,,
752.5727608864,,,,,,
752.6727608864,,,,,,
752.7727608864,,,,,,
752.8727608864,,,,,,
752.9727608864,,,,,,
753.0727608864,,,,,,
753.1727608864,,,,,,
753.2727608864,,,,,,
753.3727608864,,,,,,
753.4727608864,,,,,,
753.5727608864,,,,,,
753.6727608864,,,,,,
753.7727608864,,,,,,
753.8727608864,,,,,,
753.9727608864,,,,,,
754.0727608864,,,,,,
754.1727608864,,,,,,
754.2727608864,,,,,,
754.3727608864,,,,,,
754.4727608864,,,,,,
754.5727608864,,,,,,
754.6727608864,,,,,,
754.7727608864,,,,,,
754.8727608864,,,,,,
754.9727608864,,,,,,
755.0727608864,,,,,,
755.1727608864,,,,,,
755.2727608864,,,,,,
755.3727608864,,,,,,
755.4727608864,,,,,,
755.5727608864,,,,,,
755.6727608864,,,,,,
755.7727608864,,,,,,
755.8727608864,,,,,,
755.9727608864,,,,,,
756.0727608864,,,,,,
756.1727608864,,,,,,
756.2727608864,,,,,,
756.3727608864,,,,,,
756.4727608864,,,,,,
756.5727608864,,,,,,
756.6727608864,,,,,,
756.7727608864,,,,,,
756.8727608864,,,,,,
756.9727608864,,,,,,
757.0727608864,,,,,,
757.1727608864,,,,,,
757.2727608864,,,,,,
757.3727608864,,,,,,
757.4727608864,,,,,,
757.5727608864,,,,,,
757.6727608864,,,,,,
757.7727608864,,,,,,
757.8727608864,,,,,,
757.9727608864,,,,,,
758.0727608864,,,,,,
758.1727608864,,,,,,
758.2727608864,,,,,,
758.3727608864,,,,,,
758.4727608864,,,,,,
758.5727608864,,,,,,
758.6727608864,,,,,,
758.7727608864,,,,,,
758.8727608864,,,,,,
758.9727608864,,,,,,
759.0727608864,,,,,,
759.1727608864,,,,,,
759.2727608864,,,,,,
759.3727608864,,,,,,
759.4727608864,,,,,,
759.5727608864,,,,,,
759.6727608864,,,,,,
759.7727608864,,,,,,
759.8727608864,,,,,,
759.9727608864,,,,,,
760.0727608864,,,,,,
760.1727608864,,,,,,
760.2727608864,,,,,,
760.3727608864,,,,,,
760.4727608864,,,,,,
760.5727608864,,,,,,
760.6727608864,,,,,,
760.7727608864,,,,,,
760.8727608864,,,,,,
760.9727608864,,,,,,
761.0727608864,,,,,,
761.1727608864,,,,,,
761.2727608864,,,,,,
761.3727608864,,,,,,
761.4727608864,,,,,,
761.5727608864,,,,,,
761.6727608864,,,,,,
761.7727608864,,,,,,
761.8727608864,,,,,,
761.9727608864,,,,,,
762.0727608864,,,,,,
762.1727608864,,,,,,
762.2727608864,,,,,,
762.3727608864,,,,,,
762.4727608864,,,,,,
762.5727608864,,,,,,
762.6727608864,,,,,,
762.7727608864,,,,,,
762.8727608864,,,,,,
762.9727608864,,,,,,
763.0727608864,,,,,,
763.1727608864,,,,,,
763.2727608864,,,,,,
763.3727608864,,,,,,
763.4727608864,,,,,,
763.5727608864,,,,,,
763.6727608864,,,,,,
